,ADX
2019-10-17,4.2815
2019-10-16,4.2953
2019-10-15,4.3105
2019-10-14,4.3258
2019-10-11,4.3470
2019-10-10,4.3682
2019-10-09,4.3836
2019-10-08,4.3980
2019-10-07,4.4121
2019-10-04,4.4266
2019-10-03,4.4410
2019-10-02,4.4540
2019-10-01,4.4631
2019-09-30,4.4743
2019-09-27,4.4879
2019-09-26,4.5015
2019-09-25,4.5176
2019-09-24,4.5340
2019-09-23,4.5534
2019-09-20,4.5739
2019-09-19,4.5910
2019-09-18,4.6105
2019-09-17,4.6326
2019-09-16,4.6556
2019-09-13,4.6786
2019-09-12,4.7016
2019-09-11,4.7239
2019-09-10,4.7472
2019-09-09,4.7691
2019-09-06,4.7925
2019-09-05,4.8165
2019-09-04,4.8388
2019-09-03,4.8608
2019-08-30,4.8805
2019-08-29,4.9019
2019-08-28,4.9225
2019-08-27,4.9383
2019-08-26,4.9566
2019-08-23,4.9708
2019-08-22,4.9851
2019-08-21,5.0031
2019-08-20,5.0251
2019-08-19,5.0471
2019-08-16,5.0721
2019-08-15,5.0944
2019-08-14,5.1146
2019-08-13,5.1348
2019-08-12,5.1590
2019-08-09,5.1821
2019-08-08,5.2078
2019-08-07,5.2336
2019-08-06,5.2547
2019-08-05,5.2781
2019-08-02,5.3016
2019-08-01,5.3209
2019-07-31,5.3369
2019-07-30,5.3508
2019-07-29,5.3638
2019-07-26,5.3746
2019-07-25,5.3844
2019-07-24,5.3916
2019-07-23,5.4034
2019-07-22,5.4106
2019-07-19,5.4197
2019-07-18,5.4291
2019-07-17,5.4370
2019-07-16,5.4422
2019-07-15,5.4456
2019-07-12,5.4491
2019-07-11,5.4526
2019-07-10,5.4579
2019-07-09,5.4641
2019-07-08,5.4744
2019-07-05,5.4878
2019-07-03,5.5006
2019-07-02,5.5136
2019-07-01,5.5293
2019-06-28,5.5451
2019-06-27,5.5633
2019-06-26,5.5816
2019-06-25,5.6094
2019-06-24,5.6363
2019-06-21,5.6594
2019-06-20,5.6848
2019-06-19,5.7114
2019-06-18,5.7385
2019-06-17,5.7657
2019-06-14,5.7904
2019-06-13,5.8060
2019-06-12,5.8169
2019-06-11,5.8279
2019-06-10,5.8435
2019-06-07,5.8565
2019-06-06,5.8647
2019-06-05,5.8676
2019-06-04,5.8692
2019-06-03,5.8704
2019-05-31,5.8717
2019-05-30,5.8919
2019-05-29,5.9168
2019-05-28,5.9424
2019-05-24,5.9683
2019-05-23,5.9929
2019-05-22,6.0177
2019-05-21,6.0473
2019-05-20,6.0759
2019-05-17,6.1028
2019-05-16,6.1334
2019-05-15,6.1633
2019-05-14,6.1936
2019-05-13,6.2193
2019-05-10,6.2485
2019-05-09,6.2773
2019-05-08,6.3042
2019-05-07,6.3285
2019-05-06,6.3528
2019-05-03,6.3739
2019-05-02,6.3911
2019-05-01,6.4109
2019-04-30,6.4268
2019-04-29,6.4427
2019-04-26,6.4610
2019-04-25,6.4825
2019-04-24,6.5002
2019-04-23,6.5313
2019-04-22,6.5613
2019-04-18,6.5882
2019-04-17,6.6117
2019-04-16,6.6365
2019-04-15,6.6608
2019-04-12,6.6851
2019-04-11,6.7110
2019-04-10,6.7353
2019-04-09,6.7598
2019-04-08,6.7845
2019-04-05,6.8045
2019-04-04,6.8258
2019-04-03,6.8476
2019-04-02,6.8695
2019-04-01,6.8876
2019-03-29,6.8982
2019-03-28,6.9065
2019-03-27,6.9143
2019-03-26,6.9238
2019-03-25,6.9352
2019-03-22,6.9428
2019-03-21,6.9530
2019-03-20,6.9619
2019-03-19,6.9704
2019-03-18,6.9761
2019-03-15,6.9817
2019-03-14,6.9912
2019-03-13,7.0073
2019-03-12,7.0283
2019-03-11,7.0490
2019-03-08,7.0703
2019-03-07,7.0858
2019-03-06,7.1032
2019-03-05,7.1252
2019-03-04,7.1451
2019-03-01,7.1594
2019-02-28,7.1681
2019-02-27,7.1768
2019-02-26,7.1855
2019-02-25,7.1983
2019-02-22,7.2110
2019-02-21,7.2189
2019-02-20,7.2266
2019-02-19,7.2363
2019-02-15,7.2461
2019-02-14,7.2565
2019-02-13,7.2686
2019-02-12,7.2825
2019-02-11,7.2974
2019-02-08,7.3130
2019-02-07,7.3276
2019-02-06,7.3434
2019-02-05,7.3640
2019-02-04,7.3841
2019-02-01,7.4009
2019-01-31,7.4202
2019-01-30,7.4395
2019-01-29,7.4317
2019-01-28,7.4199
2019-01-25,7.4113
2019-01-24,7.4029
2019-01-23,7.3899
2019-01-22,7.3773
2019-01-18,7.3686
2019-01-17,7.3623
2019-01-16,7.3512
2019-01-15,7.3406
2019-01-14,7.3299
2019-01-11,7.3135
2019-01-10,7.2985
2019-01-09,7.2822
2019-01-08,7.2664
2019-01-07,7.2483
2019-01-04,7.2242
2019-01-03,7.1986
2019-01-02,7.1718
2018-12-31,7.1448
2018-12-28,7.1136
2018-12-27,7.0847
2018-12-26,7.0543
2018-12-24,7.0228
2018-12-21,6.9846
2018-12-20,6.9467
2018-12-19,6.9157
2018-12-18,6.8874
2018-12-17,6.8671
2018-12-14,6.8454
2018-12-13,6.8282
2018-12-12,6.8117
2018-12-11,6.7951
2018-12-10,6.7738
2018-12-07,6.7511
2018-12-06,6.7253
2018-12-04,6.6976
2018-12-03,6.6737
2018-11-30,6.6538
2018-11-29,6.6300
2018-11-28,6.6046
2018-11-27,6.5745
2018-11-26,6.5463
2018-11-23,6.5180
2018-11-21,6.4859
2018-11-20,6.4568
2018-11-19,6.4233
2018-11-16,6.3945
2018-11-15,6.3732
2018-11-14,6.3553
2018-11-13,6.3383
2018-11-12,6.3202
2018-11-09,6.3019
2018-11-08,6.2878
2018-11-07,6.2769
2018-11-06,6.2696
2018-11-05,6.2594
2018-11-02,6.2480
2018-11-01,6.2384
2018-10-31,6.2268
2018-10-30,6.2152
2018-10-29,6.1893
2018-10-26,6.1632
2018-10-25,6.1428
2018-10-24,6.1260
2018-10-23,6.1092
2018-10-22,6.0987
2018-10-19,6.0927
2018-10-18,6.0866
2018-10-17,6.0806
2018-10-16,6.0803
2018-10-15,6.0785
2018-10-12,6.0712
2018-10-11,6.0638
2018-10-10,6.0533
2018-10-09,6.0454
2018-10-08,6.0453
2018-10-05,6.0418
2018-10-04,6.0407
2018-10-03,6.0410
2018-10-02,6.0441
2018-10-01,6.0453
2018-09-28,6.0498
2018-09-27,6.0560
2018-09-26,6.0683
2018-09-25,6.0772
2018-09-24,6.0808
2018-09-21,6.0843
2018-09-20,6.0904
2018-09-19,6.0987
2018-09-18,6.1027
2018-09-17,6.1043
2018-09-14,6.1071
2018-09-13,6.1106
2018-09-12,6.1148
2018-09-11,6.1202
2018-09-10,6.1282
2018-09-07,6.1331
2018-09-06,6.1374
2018-09-05,6.1418
2018-09-04,6.1549
2018-08-31,6.1709
2018-08-30,6.1953
2018-08-29,6.2208
2018-08-28,6.2422
2018-08-27,6.2652
2018-08-24,6.2883
2018-08-23,6.3061
2018-08-22,6.3240
2018-08-21,6.3401
2018-08-20,6.3562
2018-08-17,6.3724
2018-08-16,6.3901
2018-08-15,6.4106
2018-08-14,6.4321
2018-08-13,6.4590
2018-08-10,6.4863
2018-08-09,6.5145
2018-08-08,6.5470
2018-08-07,6.5784
2018-08-06,6.6100
2018-08-03,6.6413
2018-08-02,6.6631
2018-08-01,6.6822
2018-07-31,6.6990
2018-07-30,6.7146
2018-07-27,6.7303
2018-07-26,6.7547
2018-07-25,6.7802
2018-07-24,6.7613
2018-07-23,6.7456
2018-07-20,6.7363
2018-07-19,6.7271
2018-07-18,6.7200
2018-07-17,6.7118
2018-07-16,6.7042
2018-07-13,6.6933
2018-07-12,6.6827
2018-07-11,6.6739
2018-07-10,6.6688
2018-07-09,6.6628
2018-07-06,6.6567
2018-07-05,6.6537
2018-07-03,6.6578
2018-07-02,6.6666
2018-06-29,6.6755
2018-06-28,6.6817
2018-06-27,6.6882
2018-06-26,6.6907
2018-06-25,6.6955
2018-06-22,6.7004
2018-06-21,6.6951
2018-06-20,6.6885
2018-06-19,6.6818
2018-06-18,6.6831
2018-06-15,6.6839
2018-06-14,6.6883
2018-06-13,6.6928
2018-06-12,6.7014
2018-06-11,6.7118
2018-06-08,6.7233
2018-06-07,6.7395
2018-06-06,6.7553
2018-06-05,6.7673
2018-06-04,6.7737
2018-06-01,6.7816
2018-05-31,6.7885
2018-05-30,6.7982
2018-05-29,6.8150
2018-05-25,6.8337
2018-05-24,6.8514
2018-05-23,6.8681
2018-05-22,6.8850
2018-05-21,6.9041
2018-05-18,6.9236
2018-05-17,6.9448
2018-05-16,6.9663
2018-05-15,6.9872
2018-05-14,7.0074
2018-05-11,7.0229
2018-05-10,7.0385
2018-05-09,7.0574
2018-05-08,7.0811
2018-05-07,7.1108
2018-05-04,7.1407
2018-05-03,7.1745
2018-05-02,7.2098
2018-05-01,7.2421
2018-04-30,7.2762
2018-04-27,7.3127
2018-04-26,7.3481
2018-04-25,7.3849
2018-04-24,7.3976
2018-04-23,7.4134
2018-04-20,7.4401
2018-04-19,7.4681
2018-04-18,7.4961
2018-04-17,7.5252
2018-04-16,7.5544
2018-04-13,7.5784
2018-04-12,7.6031
2018-04-11,7.6279
2018-04-10,7.6532
2018-04-09,7.6741
2018-04-06,7.6859
2018-04-05,7.6990
2018-04-04,7.7121
2018-04-03,7.7149
2018-04-02,7.7182
2018-03-29,7.7265
2018-03-28,7.7350
2018-03-27,7.7337
2018-03-26,7.7324
2018-03-23,7.7280
2018-03-22,7.7391
2018-03-21,7.7579
2018-03-20,7.7768
2018-03-19,7.7901
2018-03-16,7.8170
2018-03-15,7.8446
2018-03-14,7.8747
2018-03-13,7.9050
2018-03-12,7.9355
2018-03-09,7.9603
2018-03-08,7.9863
2018-03-07,8.0143
2018-03-06,8.0436
2018-03-05,8.0755
2018-03-02,8.1098
2018-03-01,8.1495
2018-02-28,8.1889
2018-02-27,8.2216
2018-02-26,8.2482
2018-02-23,8.2714
2018-02-22,8.2990
2018-02-21,8.3324
2018-02-20,8.3661
2018-02-16,8.4061
2018-02-15,8.4440
2018-02-14,8.4811
2018-02-13,8.5197
2018-02-12,8.5593
2018-02-09,8.5991
2018-02-08,8.6379
2018-02-07,8.6776
2018-02-06,8.7008
2018-02-05,8.7241
2018-02-02,8.7417
2018-02-01,8.7394
2018-01-31,8.7372
2018-01-30,8.7451
2018-01-29,8.7561
2018-01-26,8.7589
2018-01-25,8.7591
2018-01-24,8.7618
2018-01-23,8.7646
2018-01-22,8.7695
2018-01-19,8.7824
2018-01-18,8.8013
2018-01-17,8.8231
2018-01-16,8.8484
2018-01-12,8.8689
2018-01-11,8.8900
2018-01-10,8.8883
2018-01-09,8.8877
2018-01-08,8.8835
2018-01-05,8.8793
2018-01-04,8.8790
2018-01-03,8.8801
2018-01-02,8.8841
2017-12-29,8.8945
2017-12-28,8.9107
2017-12-27,8.9241
2017-12-26,8.9385
2017-12-22,8.9561
2017-12-21,8.9701
2017-12-20,8.9822
2017-12-19,8.9936
2017-12-18,9.0031
2017-12-15,9.0090
2017-12-14,9.0166
2017-12-13,9.0245
2017-12-12,9.0349
2017-12-11,9.0453
2017-12-08,9.0506
2017-12-07,9.0560
2017-12-06,9.0652
2017-12-05,9.0818
2017-12-04,9.1015
2017-12-01,9.1171
2017-11-30,9.1291
2017-11-29,9.1343
2017-11-28,9.1395
2017-11-27,9.1246
2017-11-24,9.1107
2017-11-22,9.0979
2017-11-21,9.0878
2017-11-20,9.0778
2017-11-17,9.0726
2017-11-16,9.0653
2017-11-15,9.0583
2017-11-14,9.0538
2017-11-13,9.0474
2017-11-10,9.0406
2017-11-09,9.0322
2017-11-08,9.0237
2017-11-07,9.0101
2017-11-06,8.9964
2017-11-03,8.9832
2017-11-02,8.9712
2017-11-01,8.9575
2017-10-31,8.9356
2017-10-30,8.9177
2017-10-27,8.8999
2017-10-26,8.8870
2017-10-25,8.8862
2017-10-24,8.8855
2017-10-23,8.8781
2017-10-20,8.8707
2017-10-19,8.8546
2017-10-18,8.8383
2017-10-17,8.8138
2017-10-16,8.7904
2017-10-13,8.7691
2017-10-12,8.7484
2017-10-11,8.7293
2017-10-10,8.7123
2017-10-09,8.6952
2017-10-06,8.6748
2017-10-05,8.6595
2017-10-04,8.6463
2017-10-03,8.6344
2017-10-02,8.6200
2017-09-29,8.6056
2017-09-28,8.5915
2017-09-27,8.5827
2017-09-26,8.5754
2017-09-25,8.5740
2017-09-22,8.5726
2017-09-21,8.5512
2017-09-20,8.5275
2017-09-19,8.5018
2017-09-18,8.4770
2017-09-15,8.4531
2017-09-14,8.4266
2017-09-13,8.3993
2017-09-12,8.3676
2017-09-11,8.3357
2017-09-08,8.3025
2017-09-07,8.2699
2017-09-06,8.2376
2017-09-05,8.2067
2017-09-01,8.1758
2017-08-31,8.1401
2017-08-30,8.1057
2017-08-29,8.0751
2017-08-28,8.0479
2017-08-25,8.0169
2017-08-24,7.9858
2017-08-23,7.9540
2017-08-22,7.9172
2017-08-21,7.8802
2017-08-18,7.8467
2017-08-17,7.8120
2017-08-16,7.7755
2017-08-15,7.7323
2017-08-14,7.6868
2017-08-11,7.6418
2017-08-10,7.6011
2017-08-09,7.5602
2017-08-08,7.5117
2017-08-07,7.4600
2017-08-04,7.4100
2017-08-03,7.3636
2017-08-02,7.3177
2017-08-01,7.2716
2017-07-31,7.2193
2017-07-28,7.1668
2017-07-27,7.1127
2017-07-26,7.0583
2017-07-25,7.0224
2017-07-24,6.9874
2017-07-21,6.9509
2017-07-20,6.9165
2017-07-19,6.8820
2017-07-18,6.8465
2017-07-17,6.8147
2017-07-14,6.7891
2017-07-13,6.7619
2017-07-12,6.7357
2017-07-11,6.7106
2017-07-10,6.6935
2017-07-07,6.6794
2017-07-06,6.6697
2017-07-05,6.6643
2017-07-03,6.6585
2017-06-30,6.6527
2017-06-29,6.6409
2017-06-28,6.6291
2017-06-27,6.6147
2017-06-26,6.5988
2017-06-23,6.5752
2017-06-22,6.5544
2017-06-21,6.5349
2017-06-20,6.5164
2017-06-19,6.4968
2017-06-16,6.4778
2017-06-15,6.4646
2017-06-14,6.4532
2017-06-13,6.4345
2017-06-12,6.4185
2017-06-09,6.4068
2017-06-08,6.3895
2017-06-07,6.3539
2017-06-06,6.3202
2017-06-05,6.2860
2017-06-02,6.2490
2017-06-01,6.2141
2017-05-31,6.1821
2017-05-30,6.1476
2017-05-26,6.1113
2017-05-25,6.0763
2017-05-24,6.0411
2017-05-23,6.0110
2017-05-22,5.9839
2017-05-19,5.9554
2017-05-18,5.9260
2017-05-17,5.8992
2017-05-16,5.8723
2017-05-15,5.8321
2017-05-12,5.7895
2017-05-11,5.7489
2017-05-10,5.7082
2017-05-09,5.6675
2017-05-08,5.6227
2017-05-05,5.5810
2017-05-04,5.5389
2017-05-03,5.4969
2017-05-02,5.4470
2017-05-01,5.3959
2017-04-28,5.3465
2017-04-27,5.2990
2017-04-26,5.2596
2017-04-25,5.2204
2017-04-24,5.1819
2017-04-21,5.1466
2017-04-20,5.1144
2017-04-19,5.0809
2017-04-18,5.0500
2017-04-17,5.0215
2017-04-13,4.9937
2017-04-12,4.9680
2017-04-11,4.9425
2017-04-10,4.9169
2017-04-07,4.8861
2017-04-06,4.8552
2017-04-05,4.8221
2017-04-04,4.7879
2017-04-03,4.7565
2017-03-31,4.7250
2017-03-30,4.6902
2017-03-29,4.6554
2017-03-28,4.6205
2017-03-27,4.5875
2017-03-24,4.5572
2017-03-23,4.5240
2017-03-22,4.4920
2017-03-21,4.4612
2017-03-20,4.4281
2017-03-17,4.3995
2017-03-16,4.3695
2017-03-15,4.3396
2017-03-14,4.3098
2017-03-13,4.2813
2017-03-10,4.2523
2017-03-09,4.2235
2017-03-08,4.1966
2017-03-07,4.1708
2017-03-06,4.1450
2017-03-03,4.1201
2017-03-02,4.0963
2017-03-01,4.0717
2017-02-28,4.0477
2017-02-27,4.0251
2017-02-24,4.0017
2017-02-23,3.9816
2017-02-22,3.9609
2017-02-21,3.9401
2017-02-17,3.9255
2017-02-16,3.9102
2017-02-15,3.8953
2017-02-14,3.8807
2017-02-13,3.8660
2017-02-10,3.8483
2017-02-09,3.8306
2017-02-08,3.8137
2017-02-07,3.7969
2017-02-06,3.7831
2017-02-03,3.7712
2017-02-02,3.7582
2017-02-01,3.7451
2017-01-31,3.7363
2017-01-30,3.7336
2017-01-27,3.7307
2017-01-26,3.7242
2017-01-25,3.7168
2017-01-24,3.7125
2017-01-23,3.7122
2017-01-20,3.7134
2017-01-19,3.7162
2017-01-18,3.7175
2017-01-17,3.7189
2017-01-13,3.7188
2017-01-12,3.7188
2017-01-11,3.7244
2017-01-10,3.7314
2017-01-09,3.7399
2017-01-06,3.7485
2017-01-05,3.7606
2017-01-04,3.7794
2017-01-03,3.7955
2016-12-30,3.8075
2016-12-29,3.8171
2016-12-28,3.8297
2016-12-27,3.8437
2016-12-23,3.8582
2016-12-22,3.8703
2016-12-21,3.8838
2016-12-20,3.9009
2016-12-19,3.9188
2016-12-16,3.9368
2016-12-15,3.9565
2016-12-14,3.9756
2016-12-13,3.9946
2016-12-12,4.0133
2016-12-09,4.0269
2016-12-08,4.0435
2016-12-07,4.0592
2016-12-06,4.0714
2016-12-05,4.0833
2016-12-02,4.0948
2016-12-01,4.1039
2016-11-30,4.1129
2016-11-29,4.1308
2016-11-28,4.1488
2016-11-25,4.1678
2016-11-23,4.1882
2016-11-22,4.2087
2016-11-21,4.2271
2016-11-18,4.2479
2016-11-17,4.2633
2016-11-16,4.2757
2016-11-15,4.2881
2016-11-14,4.3043
2016-11-11,4.3205
2016-11-10,4.3372
2016-11-09,4.3540
2016-11-08,4.3587
2016-11-07,4.3609
2016-11-04,4.3662
2016-11-03,4.3744
2016-11-02,4.3821
2016-11-01,4.3732
2016-10-31,4.3583
2016-10-28,4.3375
2016-10-27,4.3167
2016-10-26,4.2982
2016-10-25,4.2754
2016-10-24,4.2491
2016-10-21,4.2229
2016-10-20,4.1993
2016-10-19,4.1788
2016-10-18,4.1586
2016-10-17,4.1407
2016-10-14,4.1247
2016-10-13,4.1080
2016-10-12,4.0927
2016-10-11,4.0730
2016-10-10,4.0532
2016-10-07,4.0308
2016-10-06,4.0115
2016-10-05,3.9924
2016-10-04,3.9739
2016-10-03,3.9552
2016-09-30,3.9358
2016-09-29,3.9174
2016-09-28,3.8986
2016-09-27,3.8777
2016-09-26,3.8576
2016-09-23,3.8392
2016-09-22,3.8195
2016-09-21,3.7940
2016-09-20,3.7700
2016-09-19,3.7476
2016-09-16,3.7245
2016-09-15,3.7029
2016-09-14,3.6813
2016-09-13,3.6603
2016-09-12,3.6401
2016-09-09,3.6198
2016-09-08,3.5961
2016-09-07,3.5656
2016-09-06,3.5346
2016-09-02,3.5077
2016-09-01,3.4870
2016-08-31,3.4668
2016-08-30,3.4472
2016-08-29,3.4275
2016-08-26,3.4077
2016-08-25,3.3910
2016-08-24,3.3760
2016-08-23,3.3608
2016-08-22,3.3428
2016-08-19,3.3253
2016-08-18,3.3091
2016-08-17,3.2920
2016-08-16,3.2747
2016-08-15,3.2583
2016-08-12,3.2397
2016-08-11,3.2199
2016-08-10,3.1986
2016-08-09,3.1772
2016-08-08,3.1557
2016-08-05,3.1354
2016-08-04,3.1148
2016-08-03,3.0962
2016-08-02,3.0793
2016-08-01,3.0622
2016-07-29,3.0433
2016-07-28,3.0224
2016-07-27,3.0013
2016-07-26,2.9868
2016-07-25,2.9781
2016-07-22,2.9699
2016-07-21,2.9582
2016-07-20,2.9443
2016-07-19,2.9296
2016-07-18,2.9175
2016-07-15,2.9079
2016-07-14,2.9010
2016-07-13,2.8954
2016-07-12,2.8898
2016-07-11,2.8821
2016-07-08,2.8745
2016-07-07,2.8692
2016-07-06,2.8650
2016-07-05,2.8611
2016-07-01,2.8627
2016-06-30,2.8625
2016-06-29,2.8623
2016-06-28,2.8639
2016-06-27,2.8687
2016-06-24,2.8759
2016-06-23,2.8772
2016-06-22,2.8729
2016-06-21,2.8694
2016-06-20,2.8650
2016-06-17,2.8616
2016-06-16,2.8588
2016-06-15,2.8552
2016-06-14,2.8491
2016-06-13,2.8439
2016-06-10,2.8387
2016-06-09,2.8271
2016-06-08,2.8122
2016-06-07,2.7974
2016-06-06,2.7816
2016-06-03,2.7643
2016-06-02,2.7477
2016-06-01,2.7303
2016-05-31,2.7412
2016-05-27,2.7528
2016-05-26,2.7665
2016-05-25,2.7800
2016-05-24,2.7911
2016-05-23,2.8003
2016-05-20,2.8093
2016-05-19,2.8204
2016-05-18,2.8306
2016-05-17,2.8426
2016-05-16,2.8556
2016-05-13,2.8691
2016-05-12,2.8794
2016-05-11,2.8898
2016-05-10,2.8991
2016-05-09,2.9097
2016-05-06,2.9114
2016-05-05,2.9145
2016-05-04,2.9190
2016-05-03,2.9249
2016-05-02,2.9299
2016-04-29,2.9349
2016-04-28,2.9418
2016-04-27,2.9478
2016-04-26,2.9456
2016-04-25,2.9473
2016-04-22,2.9510
2016-04-21,2.9548
2016-04-20,2.9657
2016-04-19,2.9749
2016-04-18,2.9824
2016-04-15,2.9862
2016-04-14,2.9900
2016-04-13,2.9961
2016-04-12,3.0023
2016-04-11,3.0139
2016-04-08,3.0249
2016-04-07,3.0385
2016-04-06,3.0484
2016-04-05,3.0607
2016-04-04,3.0741
2016-04-01,3.0876
2016-03-31,3.0973
2016-03-30,3.1096
2016-03-29,3.1207
2016-03-28,3.1332
2016-03-24,3.1483
2016-03-23,3.1601
2016-03-22,3.1727
2016-03-21,3.1846
2016-03-18,3.1955
2016-03-17,3.2065
2016-03-16,3.2184
2016-03-15,3.2301
2016-03-14,3.2381
2016-03-11,3.2451
2016-03-10,3.2501
2016-03-09,3.2535
2016-03-08,3.2543
2016-03-07,3.2548
2016-03-04,3.2560
2016-03-03,3.2639
2016-03-02,3.2732
2016-03-01,3.2830
2016-02-29,3.2912
2016-02-26,3.2975
2016-02-25,3.3047
2016-02-24,3.3090
2016-02-23,3.3108
2016-02-22,3.3176
2016-02-19,3.3248
2016-02-18,3.3250
2016-02-17,3.3273
2016-02-16,3.3289
2016-02-12,3.3266
2016-02-11,3.3260
2016-02-10,3.3255
2016-02-09,3.3208
2016-02-08,3.3142
2016-02-05,3.3088
2016-02-04,3.3154
2016-02-03,3.3289
2016-02-02,3.3415
2016-02-01,3.3463
2016-01-29,3.3552
2016-01-28,3.3706
2016-01-27,3.3833
2016-01-26,3.3659
2016-01-25,3.3517
2016-01-22,3.3402
2016-01-21,3.3250
2016-01-20,3.3045
2016-01-19,3.2812
2016-01-15,3.2682
2016-01-14,3.2523
2016-01-13,3.2364
2016-01-12,3.2268
2016-01-11,3.2227
2016-01-08,3.2150
2016-01-07,3.2112
2016-01-06,3.2080
2016-01-05,3.2135
2016-01-04,3.2210
2015-12-31,3.2247
2015-12-30,3.2406
2015-12-29,3.2535
2015-12-28,3.2659
2015-12-24,3.2817
2015-12-23,3.2959
2015-12-22,3.3102
2015-12-21,3.3267
2015-12-18,3.3423
2015-12-17,3.3589
2015-12-16,3.3704
2015-12-15,3.3837
2015-12-14,3.4003
2015-12-11,3.4151
2015-12-10,3.4311
2015-12-09,3.4430
2015-12-08,3.4551
2015-12-07,3.4662
2015-12-04,3.4755
2015-12-03,3.4848
2015-12-02,3.4964
2015-12-01,3.5018
2015-11-30,3.5091
2015-11-27,3.5190
2015-11-25,3.5261
2015-11-24,3.5327
2015-11-23,3.5395
2015-11-20,3.5420
2015-11-19,3.5431
2015-11-18,3.5445
2015-11-17,3.5459
2015-11-16,3.5514
2015-11-13,3.5620
2015-11-12,3.5639
2015-11-11,3.5546
2015-11-10,3.5452
2015-11-09,3.5400
2015-11-06,3.5331
2015-11-05,3.5261
2015-11-04,3.5134
2015-11-03,3.5170
2015-11-02,3.5220
2015-10-30,3.5274
2015-10-29,3.5316
2015-10-28,3.5307
2015-10-27,3.5314
2015-10-26,3.5331
2015-10-23,3.5356
2015-10-22,3.5405
2015-10-21,3.5536
2015-10-20,3.5709
2015-10-19,3.5881
2015-10-16,3.6042
2015-10-15,3.6177
2015-10-14,3.6278
2015-10-13,3.6350
2015-10-12,3.6422
2015-10-09,3.6473
2015-10-08,3.6501
2015-10-07,3.6515
2015-10-06,3.6553
2015-10-05,3.6615
2015-10-02,3.6686
2015-10-01,3.6701
2015-09-30,3.6681
2015-09-29,3.6636
2015-09-28,3.6590
2015-09-25,3.6607
2015-09-24,3.6726
2015-09-23,3.6816
2015-09-22,3.6921
2015-09-21,3.7027
2015-09-18,3.7203
2015-09-17,3.7344
2015-09-16,3.7486
2015-09-15,3.7576
2015-09-14,3.7657
2015-09-11,3.7721
2015-09-10,3.7770
2015-09-09,3.7818
2015-09-08,3.7881
2015-09-04,3.7896
2015-09-03,3.7859
2015-09-02,3.7848
2015-09-01,3.7838
2015-08-31,3.7813
2015-08-28,3.7851
2015-08-27,3.7912
2015-08-26,3.7934
2015-08-25,3.7882
2015-08-24,3.7830
2015-08-21,3.7762
2015-08-20,3.7829
2015-08-19,3.7747
2015-08-18,3.7545
2015-08-17,3.7348
2015-08-14,3.7190
2015-08-13,3.7031
2015-08-12,3.6867
2015-08-11,3.6710
2015-08-10,3.6497
2015-08-07,3.6258
2015-08-06,3.6033
2015-08-05,3.5779
2015-08-04,3.5571
2015-08-03,3.5428
2015-07-31,3.5285
2015-07-30,3.5103
2015-07-29,3.4936
2015-07-28,3.4670
2015-07-27,3.4451
2015-07-24,3.4214
2015-07-23,3.3906
2015-07-22,3.3605
2015-07-21,3.3265
2015-07-20,3.2880
2015-07-17,3.2512
2015-07-16,3.2233
2015-07-15,3.2088
2015-07-14,3.1943
2015-07-13,3.1788
2015-07-10,3.1651
2015-07-09,3.1574
2015-07-08,3.1516
2015-07-07,3.1485
2015-07-06,3.1453
2015-07-02,3.1382
2015-07-01,3.1334
2015-06-30,3.1280
2015-06-29,3.1265
2015-06-26,3.1245
2015-06-25,3.1188
2015-06-24,3.1096
2015-06-23,3.1008
2015-06-22,3.0960
2015-06-19,3.1006
2015-06-18,3.1117
2015-06-17,3.1229
2015-06-16,3.1372
2015-06-15,3.1520
2015-06-12,3.1648
2015-06-11,3.1800
2015-06-10,3.1947
2015-06-09,3.2104
2015-06-08,3.2222
2015-06-05,3.2367
2015-06-04,3.2501
2015-06-03,3.2636
2015-06-02,3.2785
2015-06-01,3.2926
2015-05-29,3.3035
2015-05-28,3.3134
2015-05-27,3.3271
2015-05-26,3.3394
2015-05-22,3.3516
2015-05-21,3.3677
2015-05-20,3.3826
2015-05-19,3.3975
2015-05-18,3.4131
2015-05-15,3.4297
2015-05-14,3.4465
2015-05-13,3.4633
2015-05-12,3.4703
2015-05-11,3.4752
2015-05-08,3.4838
2015-05-07,3.4928
2015-05-06,3.5009
2015-05-05,3.5085
2015-05-04,3.5167
2015-05-01,3.5295
2015-04-30,3.5424
2015-04-29,3.5559
2015-04-28,3.5734
2015-04-27,3.5895
2015-04-24,3.6010
2015-04-23,3.6127
2015-04-22,3.6213
2015-04-21,3.6259
2015-04-20,3.6313
2015-04-17,3.6409
2015-04-16,3.6540
2015-04-15,3.6612
2015-04-14,3.6680
2015-04-13,3.6744
2015-04-10,3.6807
2015-04-09,3.6913
2015-04-08,3.7019
2015-04-07,3.7122
2015-04-06,3.7213
2015-04-02,3.7323
2015-04-01,3.7414
2015-03-31,3.7504
2015-03-30,3.7552
2015-03-27,3.7593
2015-03-26,3.7620
2015-03-25,3.7651
2015-03-24,3.7658
2015-03-23,3.7612
2015-03-20,3.7600
2015-03-19,3.7598
2015-03-18,3.7645
2015-03-17,3.7748
2015-03-16,3.7897
2015-03-13,3.8075
2015-03-12,3.8264
2015-03-11,3.8443
2015-03-10,3.8603
2015-03-09,3.8773
2015-03-06,3.8957
2015-03-05,3.9104
2015-03-04,3.9211
