,RSI
2022-05-13,47.8857
2022-05-12,47.4491
2022-05-11,47.6062
2022-05-10,47.9150
2022-05-09,47.9567
2022-05-06,48.3667
2022-05-05,49.0564
2022-05-04,48.8397
2022-05-03,48.7665
2022-05-02,48.6028
2022-04-29,48.9119
2022-04-28,49.3173
2022-04-27,48.2918
2022-04-26,48.4898
2022-04-25,48.3252
2022-04-22,48.9483
2022-04-21,49.3476
2022-04-20,49.5433
2022-04-19,49.0508
2022-04-18,49.2256
2022-04-14,49.6323
2022-04-13,49.3851
2022-04-12,49.5755
2022-04-11,49.2391
2022-04-08,49.6225
2022-04-07,49.6366
2022-04-06,50.0237
2022-04-05,50.6450
2022-04-04,50.1463
2022-04-01,50.3326
2022-03-31,50.7470
2022-03-30,51.1246
2022-03-29,51.1269
2022-03-28,50.6106
2022-03-25,50.9313
2022-03-24,50.6809
2022-03-23,50.7659
2022-03-22,50.6997
2022-03-21,50.7992
2022-03-18,50.8594
2022-03-17,50.0157
2022-03-16,49.7419
2022-03-15,49.0794
2022-03-14,49.4176
2022-03-11,50.0602
2022-03-10,50.1996
2022-03-09,49.9165
2022-03-08,49.2902
2022-03-07,50.3163
2022-03-04,50.3673
2022-03-03,51.2580
2022-03-02,50.9342
2022-03-01,51.0697
2022-02-28,50.9370
2022-02-25,50.7183
2022-02-24,49.2393
2022-02-23,50.2755
2022-02-22,50.1239
2022-02-18,50.6772
2022-02-17,51.1421
2022-02-16,51.1875
2022-02-15,51.2381
2022-02-14,51.0193
2022-02-11,51.6534
2022-02-10,51.5808
2022-02-09,51.5414
2022-02-08,50.6884
2022-02-07,51.0442
2022-02-04,50.5938
2022-02-03,50.8062
2022-02-02,51.5034
2022-02-01,51.2548
2022-01-31,50.8103
2022-01-28,49.8137
2022-01-27,50.4686
2022-01-26,49.4231
2022-01-25,49.4541
2022-01-24,49.0425
2022-01-21,49.2984
2022-01-20,49.8907
2022-01-19,49.7069
2022-01-18,49.6874
2022-01-14,49.5946
2022-01-13,51.0587
2022-01-12,51.4042
2022-01-11,50.9358
2022-01-10,50.3964
2022-01-07,50.9769
2022-01-06,50.8870
2022-01-05,51.5043
2022-01-04,52.6636
2022-01-03,53.2623
2021-12-31,53.3801
2021-12-30,53.5078
2021-12-29,53.4807
2021-12-28,53.8610
2021-12-27,53.5535
2021-12-23,53.2873
2021-12-22,52.8987
2021-12-21,52.3833
2021-12-20,52.1773
2021-12-17,51.9485
2021-12-16,53.2527
2021-12-15,52.9019
2021-12-14,53.3851
2021-12-13,53.4657
2021-12-10,53.5456
2021-12-09,54.1412
2021-12-08,53.9787
2021-12-07,53.1807
2021-12-06,52.3471
2021-12-03,53.1835
2021-12-02,52.3679
2021-12-01,54.0605
2021-11-30,54.9042
2021-11-29,54.4672
2021-11-26,54.0205
2021-11-24,53.5841
2021-11-23,54.2899
2021-11-22,55.2184
2021-11-19,55.3870
2021-11-18,55.4662
2021-11-17,55.9025
2021-11-16,55.6290
2021-11-15,55.7938
2021-11-12,55.6634
2021-11-11,55.5079
2021-11-10,55.7681
2021-11-09,56.0820
2021-11-08,56.0360
2021-11-05,56.3415
2021-11-04,55.9956
2021-11-03,55.9696
2021-11-02,55.8798
2021-11-01,56.3950
2021-10-29,56.0018
2021-10-28,55.5683
2021-10-27,55.7226
2021-10-26,56.3535
2021-10-25,56.1780
2021-10-22,56.1591
2021-10-21,55.9850
2021-10-20,56.1414
2021-10-19,55.7977
2021-10-18,55.5369
2021-10-15,55.3412
2021-10-14,55.1383
2021-10-13,54.5392
2021-10-12,54.3072
2021-10-11,54.1751
2021-10-08,54.9763
2021-10-07,54.8685
2021-10-06,54.5928
2021-10-05,54.4445
2021-10-04,54.9184
2021-10-01,54.5648
2021-09-30,54.4553
2021-09-29,54.4492
2021-09-28,54.9499
2021-09-27,55.9312
2021-09-24,56.0156
2021-09-23,56.2397
2021-09-22,55.9424
2021-09-21,55.7028
2021-09-20,55.5332
2021-09-17,55.8740
2021-09-16,55.7816
2021-09-15,55.5957
2021-09-14,55.5327
2021-09-13,55.7953
2021-09-10,55.9497
2021-09-09,56.0499
2021-09-08,56.2199
2021-09-07,56.9145
2021-09-03,56.3690
2021-09-02,56.1913
2021-09-01,55.8814
2021-08-31,55.9344
2021-08-30,55.6052
2021-08-27,55.3335
2021-08-26,55.2615
2021-08-25,55.2756
2021-08-24,55.1854
2021-08-23,54.6392
2021-08-20,54.3020
2021-08-19,53.9428
2021-08-18,53.9782
2021-08-17,53.9465
2021-08-16,54.1848
2021-08-13,53.9699
2021-08-12,53.6662
2021-08-11,53.9989
2021-08-10,54.3484
2021-08-09,54.4199
2021-08-06,54.5682
2021-08-05,54.6047
2021-08-04,54.3001
2021-08-03,54.2967
2021-08-02,54.4052
2021-07-30,54.1567
2021-07-29,54.3328
2021-07-28,54.2541
2021-07-27,54.3258
2021-07-26,54.3543
2021-07-23,54.2106
2021-07-22,53.9726
2021-07-21,53.6826
2021-07-20,53.6070
2021-07-19,53.3560
2021-07-16,53.6983
2021-07-15,53.7636
2021-07-14,53.7839
2021-07-13,53.6952
2021-07-12,54.0088
2021-07-09,53.7014
2021-07-08,53.4918
2021-07-07,53.7751
2021-07-06,53.5767
2021-07-02,53.3948
2021-07-01,53.2968
